id,show title,show year,imdb rating,real rating,prime,netflix,disney,hulu
2511,Forged in Fire: Beat the Judges,2020,8.4,50,FALSE,FALSE,FALSE,TRUE
2512,Arte,2020,6.9,50,FALSE,FALSE,FALSE,TRUE
2513,Cake,2019,6.2,50,FALSE,FALSE,FALSE,TRUE
2514,Rock the Block,2019,6.6,50,FALSE,FALSE,FALSE,TRUE
2515,Our Cartoon President,2018,5.1,50,FALSE,FALSE,FALSE,TRUE
2516,The Wall,2016,6,50,FALSE,FALSE,FALSE,TRUE
2517,Senryu Girl,2019,7,49,FALSE,FALSE,FALSE,TRUE
2518,Jodi Arias: An American Murder Mystery,2018,7.1,49,FALSE,FALSE,FALSE,TRUE
2519,Maxxx,2020,6.4,49,FALSE,FALSE,FALSE,TRUE
2520,Kings of Pain,2019,6.6,49,FALSE,FALSE,FALSE,TRUE
2521,Dream Corp LLC,2016,7.2,49,FALSE,FALSE,FALSE,TRUE
2522,Children of the Snow,2019,7.2,49,FALSE,FALSE,FALSE,TRUE
2523,"Bad Habits, Holy Orders",2017,7,49,FALSE,FALSE,FALSE,TRUE
2524,Property Brothers: Forever Home,2019,6.5,49,FALSE,FALSE,FALSE,TRUE
2525,Wasted,2016,7.4,49,FALSE,FALSE,FALSE,TRUE
2526,Game of Talents,2021,4.3,49,FALSE,FALSE,FALSE,TRUE
2527,Party of Five,2020,5.4,49,FALSE,FALSE,FALSE,TRUE
2528,Undefeated Bahamut Chronicle,2016,6.5,49,FALSE,FALSE,FALSE,TRUE
2529,Total Bellas,2016,5.8,49,FALSE,FALSE,FALSE,TRUE
2530,Celebs Go Dating,2016,5.6,49,FALSE,FALSE,FALSE,TRUE
2531,Genius Junior,2018,7.6,49,FALSE,FALSE,FALSE,TRUE
2532,Boy Band,2017,5.5,49,FALSE,FALSE,FALSE,TRUE
2533,Driven,2020,7.6,49,FALSE,FALSE,FALSE,TRUE
2534,Miz &amp; Mrs,2018,6.4,49,FALSE,FALSE,FALSE,TRUE
2535,Unikitty!,2017,5.6,49,FALSE,FALSE,FALSE,TRUE
2536,Bong Appétit,2016,7.9,48,FALSE,FALSE,FALSE,TRUE
2537,Trolls: TrollsTopia,2020,7,48,FALSE,FALSE,FALSE,TRUE
2538,Appare-Ranman!,2020,6.9,48,FALSE,FALSE,FALSE,TRUE
2539,Rob Riggle Global Investigator,2020,7.3,48,FALSE,FALSE,FALSE,TRUE
2540,Indebted,2020,4.5,48,FALSE,FALSE,FALSE,TRUE
2541,Don't,2020,5.6,48,FALSE,FALSE,FALSE,TRUE
2542,Celebrity Wheel of Fortune,2021,7.2,48,FALSE,FALSE,FALSE,TRUE
2543,Welcome to Plathville,2019,5.3,48,FALSE,FALSE,FALSE,TRUE
2544,Gap Year,2017,7,48,FALSE,FALSE,FALSE,TRUE
2545,The Real Housewives of Potomac,2016,4.8,48,FALSE,FALSE,FALSE,TRUE
2546,Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,2019,7.4,48,FALSE,FALSE,FALSE,TRUE
2547,Who Killed Jeffrey Epstein?,2020,6.1,48,FALSE,FALSE,FALSE,TRUE
2548,Diesel Brothers,2016,6.5,47,FALSE,FALSE,FALSE,TRUE
2549,Hakumei and Mikochi,2018,7.3,47,FALSE,FALSE,FALSE,TRUE
2550,Holly Hobbie,2018,6.6,47,FALSE,FALSE,FALSE,TRUE
2551,Unexpected,2017,5.2,47,FALSE,FALSE,FALSE,TRUE
2552,The Con,2020,6.9,47,FALSE,FALSE,FALSE,TRUE
2553,All Night,2018,5.8,47,FALSE,FALSE,FALSE,TRUE
2554,Torn from the Headlines: The New York Post Reports,2020,6.9,47,FALSE,FALSE,FALSE,TRUE
2555,Urara Meirocho,2017,7.4,47,FALSE,FALSE,FALSE,TRUE
2556,1969,2019,7,47,FALSE,FALSE,FALSE,TRUE
2557,Mythbusters Jr.,2019,6.9,47,FALSE,FALSE,FALSE,TRUE
2558,Bloque de Búsqueda,2016,7.9,47,FALSE,FALSE,FALSE,TRUE
2559,90 Day Fiancé: Self-Quarantined,2020,5.1,47,FALSE,FALSE,FALSE,TRUE
2560,The Case That Haunts Me,2018,7.8,47,FALSE,FALSE,FALSE,TRUE
2561,The School That Tried to End Racism,2020,,47,FALSE,FALSE,FALSE,TRUE
2562,Taken at Birth,2019,8.3,47,FALSE,FALSE,FALSE,TRUE
2563,Hidden Potential,2018,6.9,47,FALSE,FALSE,FALSE,TRUE
2564,The Golden State Killer: It's Not Over,2018,6.8,47,FALSE,FALSE,FALSE,TRUE
2565,Love in the Time of Corona,2020,5.8,47,FALSE,FALSE,FALSE,TRUE
2566,Name That Tune,2021,4.5,46,FALSE,FALSE,FALSE,TRUE
2567,Chio's School Road,2018,7.4,46,FALSE,FALSE,FALSE,TRUE
2568,Endlings,2020,4.6,46,FALSE,FALSE,FALSE,TRUE
2569,I Can See Your Voice,2020,5.7,46,FALSE,FALSE,FALSE,TRUE
2570,The Dude Perfect Show,2016,6.7,46,FALSE,FALSE,FALSE,TRUE
2571,Who Wants to Be a Millionaire,2020,6.1,46,FALSE,FALSE,FALSE,TRUE
2572,Atlas Of Cursed Places,2020,5.6,46,FALSE,FALSE,FALSE,TRUE
2573,The Powerpuff Girls,2016,3.6,45,FALSE,FALSE,FALSE,TRUE
2574,Girls Beyond the Wasteland,2016,5.3,45,FALSE,FALSE,FALSE,TRUE
2575,Love Connection,2017,,45,FALSE,FALSE,FALSE,TRUE
2576,Lost Gold of World War II,2019,6.4,45,FALSE,FALSE,FALSE,TRUE
2577,The Paynes,2018,4.9,45,FALSE,FALSE,FALSE,TRUE
2578,The Riveras,2016,7.5,45,FALSE,FALSE,FALSE,TRUE
2579,Press Your Luck,2019,6.2,45,FALSE,FALSE,FALSE,TRUE
2580,Hitler's Last Stand,2018,6.3,45,FALSE,FALSE,FALSE,TRUE
2581,Cold Valley,2018,7.2,44,FALSE,FALSE,FALSE,TRUE
2582,The 1990s: The Deadliest Decade,2018,7.9,44,FALSE,FALSE,FALSE,TRUE
2583,"Oh Jerome, No",2019,8,44,FALSE,FALSE,FALSE,TRUE
2584,Ladhood,2019,7.2,44,FALSE,FALSE,FALSE,TRUE
2585,Twisted Sisters,2018,6.8,44,FALSE,FALSE,FALSE,TRUE
2586,Unpolished,2019,5.4,44,FALSE,FALSE,FALSE,TRUE
2587,Killer Unknown,2018,7.1,44,FALSE,FALSE,FALSE,TRUE
2588,Afterlost,2019,5.6,43,FALSE,FALSE,FALSE,TRUE
2589,The Show Must Go On: The Queen + Adam Lambert Story,2019,7.8,43,FALSE,FALSE,FALSE,TRUE
2590,Supermarket Stakeout,2019,6.6,43,FALSE,FALSE,FALSE,TRUE
2591,Britain's Best Home Cook,2018,8,43,FALSE,FALSE,FALSE,TRUE
2592,Azur Lane,2019,5.7,43,FALSE,FALSE,FALSE,TRUE
2593,Save My Skin,2020,,43,FALSE,FALSE,FALSE,TRUE
2594,Dies Irae,2017,4.7,43,FALSE,FALSE,FALSE,TRUE
2595,Connecting...,2020,5,43,FALSE,FALSE,FALSE,TRUE
2596,Chandra Levy: An American Murder Mystery,2017,6.5,43,FALSE,FALSE,FALSE,TRUE
2597,Pamela Smart: An American Murder Mystery,2018,6.6,43,FALSE,FALSE,FALSE,TRUE
2598,The Boonies,2016,7.3,43,FALSE,FALSE,FALSE,TRUE
2599,Ancient Top 10,2016,7.9,43,FALSE,FALSE,FALSE,TRUE
2600,Where's Waldo?,2020,7.5,42,FALSE,FALSE,FALSE,TRUE
2601,Buried secrets of World War II,2019,7.2,42,FALSE,FALSE,FALSE,TRUE
2602,A Little Late with Lilly Singh,2019,1.6,42,FALSE,FALSE,FALSE,TRUE
2603,The Masked Dancer,2020,3.9,42,FALSE,FALSE,FALSE,TRUE
2604,The Other Guy,2017,6.9,42,FALSE,FALSE,FALSE,TRUE
2605,"The $100,000 Pyramid",2016,6.2,42,FALSE,FALSE,FALSE,TRUE
2606,The Happy Days of Garry Marshall,2020,8.2,42,FALSE,FALSE,FALSE,TRUE
2607,BEM,2019,6,42,FALSE,FALSE,FALSE,TRUE
2608,Street Outlaws: Memphis,2018,6.5,42,FALSE,FALSE,FALSE,TRUE
2609,Eater's Guide to the World,2020,6.9,42,FALSE,FALSE,FALSE,TRUE
2610,Mix: Meisei Story,2019,7.5,42,FALSE,FALSE,FALSE,TRUE
2611,Container Homes,2016,6.2,42,FALSE,FALSE,FALSE,TRUE
2612,Paradise Run,2016,6.1,42,FALSE,FALSE,FALSE,TRUE
2613,Buddy vs. Duff,2019,5.2,42,FALSE,FALSE,FALSE,TRUE
2614,Dead By Dawn,2019,7.2,41,FALSE,FALSE,FALSE,TRUE
2615,Sorcerous Stabber Orphen,2020,5.7,41,FALSE,FALSE,FALSE,TRUE
2616,The Toe Bro,2019,7.9,41,FALSE,FALSE,FALSE,TRUE
2617,Worst Bakers in America,2016,6.1,41,FALSE,FALSE,FALSE,TRUE
2618,Dress to Impress,2017,5.9,41,FALSE,FALSE,FALSE,TRUE
2619,The Last Days of Phil Hartman,2019,7.8,41,FALSE,FALSE,FALSE,TRUE
2620,VICE Investigates,2019,6.7,41,FALSE,FALSE,FALSE,TRUE
2621,Blood Runs Cold,2018,7.3,41,FALSE,FALSE,FALSE,TRUE
2622,Spartan: Ultimate Team Challenge,2016,5.9,41,FALSE,FALSE,FALSE,TRUE
2623,Best Baker in America,2017,,41,FALSE,FALSE,FALSE,TRUE
2624,Sweet Home Sextuplets,2018,6.2,41,FALSE,FALSE,FALSE,TRUE
2625,Card Sharks,2019,5.3,41,FALSE,FALSE,FALSE,TRUE
2626,Master Distiller,2019,8.6,40,FALSE,FALSE,FALSE,TRUE
2627,Madagascar: A Little Wild,2020,6.4,40,FALSE,FALSE,FALSE,TRUE
2628,Christina on the Coast,2019,3.3,40,FALSE,FALSE,FALSE,TRUE
2629,WTF Baron Davis,2019,8,40,FALSE,FALSE,FALSE,TRUE
2630,The Mighty Ones,2020,7.4,40,FALSE,FALSE,FALSE,TRUE
2631,Many Sides of Jane,2019,6,40,FALSE,FALSE,FALSE,TRUE
2632,60 Days In: Narcoland,2019,6.1,40,FALSE,FALSE,FALSE,TRUE
2633,Twisted Love,2020,6.1,40,FALSE,FALSE,FALSE,TRUE
2634,Natalie Wood: An American Murder Mystery,2018,6.5,40,FALSE,FALSE,FALSE,TRUE
2635,Special 7: Special Crime Investigation Unit,2019,6.5,40,FALSE,FALSE,FALSE,TRUE
2636,Bride Killa,2018,7.1,40,FALSE,FALSE,FALSE,TRUE
2637,Infinite Dendrogram,2020,5.9,40,FALSE,FALSE,FALSE,TRUE
2638,Dot.,2016,7.1,39,FALSE,FALSE,FALSE,TRUE
2639,Eva La Trailera,2017,7.3,39,FALSE,FALSE,FALSE,TRUE
2640,A3!,2020,6.6,39,FALSE,FALSE,FALSE,TRUE
2641,The Proposal,2018,1.8,39,FALSE,FALSE,FALSE,TRUE
2642,Return to Downton Abbey: A Grand Event,2019,6.5,39,FALSE,FALSE,FALSE,TRUE
2643,The Burger Show,2018,7.7,39,FALSE,FALSE,FALSE,TRUE
2644,O.J. Simpson: The Lost Confession?,2018,6.7,39,FALSE,FALSE,FALSE,TRUE
2645,Jamie's Quick &amp; Easy Food,2017,8.3,39,FALSE,FALSE,FALSE,TRUE
2646,Star Wars Galaxy's Edge: Adventure Awaits,2019,5.3,38,FALSE,FALSE,FALSE,TRUE
2647,Smile Down the Runway,2020,6.8,38,FALSE,FALSE,FALSE,TRUE
2648,Woman,2016,7.3,37,FALSE,FALSE,FALSE,TRUE
2649,Deadly Legacy,2018,,37,FALSE,FALSE,FALSE,TRUE
2650,The Bravest Knight,2019,6.4,37,FALSE,FALSE,FALSE,TRUE
2651,Born Behind Bars,2017,8.1,37,FALSE,FALSE,FALSE,TRUE
2652,Supermarket Sweep,2019,4.6,37,FALSE,FALSE,FALSE,TRUE
2653,Ranger Rob,2016,6.3,37,FALSE,FALSE,FALSE,TRUE
2654,Open Door,2019,6.3,37,FALSE,FALSE,FALSE,TRUE
2655,Steve Harvey's Funderdome,2017,7.3,37,FALSE,FALSE,FALSE,TRUE
2656,The Weekly,2019,6.6,37,FALSE,FALSE,FALSE,TRUE
2657,The Interrogation Room,2018,7.7,37,FALSE,FALSE,FALSE,TRUE
2658,The Family Chantel,2019,2.9,37,FALSE,FALSE,FALSE,TRUE
2659,Cooks vs. Cons,2016,5.4,36,FALSE,FALSE,FALSE,TRUE
2660,Beyond the Headlines: The College Admissions Scandal with Gretchen Carlson,2019,5.3,36,FALSE,FALSE,FALSE,TRUE
2661,Nightcap,2016,5,36,FALSE,FALSE,FALSE,TRUE
2662,THE REFLECTION,2017,6,36,FALSE,FALSE,FALSE,TRUE
2663,Bakers vs. Fakers,2016,6.7,36,FALSE,FALSE,FALSE,TRUE
2664,Til Death Do Us Part,2019,6.5,36,FALSE,FALSE,FALSE,TRUE
2665,205 Live,2016,7.1,36,FALSE,FALSE,FALSE,TRUE
2666,Future-Worm!,2016,5.4,35,FALSE,FALSE,FALSE,TRUE
2667,After School Dice Club,2019,6.8,35,FALSE,FALSE,FALSE,TRUE
2668,Corazón Valiente,2017,,35,FALSE,FALSE,FALSE,TRUE
2669,Dinner with Dad,2017,,35,FALSE,FALSE,FALSE,TRUE
2670,The Untold Story,2019,7.3,35,FALSE,FALSE,FALSE,TRUE
2671,Homocide City: Charlotte,2019,7.6,34,FALSE,FALSE,FALSE,TRUE
2672,Holiday Magic,2017,7,34,FALSE,FALSE,FALSE,TRUE
2673,Family By the Ton,2018,6.2,34,FALSE,FALSE,FALSE,TRUE
2674,Phenoms,2018,7.5,34,FALSE,FALSE,FALSE,TRUE
2675,ClassicaLoid,2016,6.4,34,FALSE,FALSE,FALSE,TRUE
2676,Mickey's 90th Spectacular,2018,7,34,FALSE,FALSE,FALSE,TRUE
2677,Man vs. Master: Chef Battle,2019,7.5,33,FALSE,FALSE,FALSE,TRUE
2678,Activate: The Global Citizen Movement,2019,5.5,33,FALSE,FALSE,FALSE,TRUE
2679,Life of Kylie,2017,3.6,33,FALSE,FALSE,FALSE,TRUE
2680,Grey's Anatomy: B-Team,2018,,33,FALSE,FALSE,FALSE,TRUE
2681,Terrific Trucks,2016,5.9,33,FALSE,FALSE,FALSE,TRUE
2682,Truth &amp; Iliza,2017,5.5,32,FALSE,FALSE,FALSE,TRUE
2683,Cuomo Prime Time,2017,4.6,32,FALSE,FALSE,FALSE,TRUE
2684,The Grill Dads,2017,7.6,32,FALSE,FALSE,FALSE,TRUE
2685,Fill in the Prank,2017,6.2,32,FALSE,FALSE,FALSE,TRUE
2686,HobbyKids Adventures,2019,2.6,31,FALSE,FALSE,FALSE,TRUE
2687,Bride and Prejudice: Forbidden Love,2020,,31,FALSE,FALSE,FALSE,TRUE
2688,Cold Hearted,2018,6.8,31,FALSE,FALSE,FALSE,TRUE
2689,Consumer 101,2018,4.5,31,FALSE,FALSE,FALSE,TRUE
2690,The Making of Frozen: A Return to Arendelle,2016,7.1,31,FALSE,FALSE,FALSE,TRUE
2691,Bake You Rich,2019,3.8,31,FALSE,FALSE,FALSE,TRUE
2692,Gordon Ramsay's American Road trip,2021,,30,FALSE,FALSE,FALSE,TRUE
2693,Glam Masters,2018,4.5,30,FALSE,FALSE,FALSE,TRUE
2694,My Knight and Me,2016,4.4,30,FALSE,FALSE,FALSE,TRUE
2695,Ellen's Greatest Night of Giveaways,2019,4.9,29,FALSE,FALSE,FALSE,TRUE
2696,Strahan &amp; Sara,2019,3.5,29,FALSE,FALSE,FALSE,TRUE
2697,Absolutely Ascot,2018,,29,FALSE,FALSE,FALSE,TRUE
2698,The Posh Frock Shop,2018,8.3,29,FALSE,FALSE,FALSE,TRUE
2699,Sean in the Wild,2017,7.5,28,FALSE,FALSE,FALSE,TRUE
2700,Vets Saving Pets,2018,7.2,27,FALSE,FALSE,FALSE,TRUE
2701,On the Run Eating,2018,,27,FALSE,FALSE,FALSE,TRUE
2702,Kids Halloween Baking Championship,2016,5.8,26,FALSE,FALSE,FALSE,TRUE
2703,We Day 2017,2017,5.5,24,FALSE,FALSE,FALSE,TRUE
2704,The Alec Baldwin Show,2018,3.3,23,FALSE,FALSE,FALSE,TRUE
2705,What's New With Hulu,2019,,23,FALSE,FALSE,FALSE,TRUE
2706,Top 30,2017,5.9,22,FALSE,FALSE,FALSE,TRUE
2707,Page Six TV,2017,4.4,22,FALSE,FALSE,FALSE,TRUE
2708,The 76th Annual Golden Globe Awards,2019,,21,FALSE,FALSE,FALSE,TRUE
2709,Grey's Anatomy: Post-Op,2017,,21,FALSE,FALSE,FALSE,TRUE
2710,Superstructures: Engineering Marvels,2019,,21,FALSE,FALSE,FALSE,TRUE
2711,31 Nights of Halloween Fan Fest,2019,,21,FALSE,FALSE,FALSE,TRUE
2712,Paranormal Lockdown UK,2018,,20,FALSE,FALSE,FALSE,TRUE
2713,Ultimate Survival WWII,2019,,20,FALSE,FALSE,FALSE,TRUE
2714,Ryan's World Specials presented by pocket.watch,2019,,18,FALSE,FALSE,FALSE,TRUE
2715,Election Cycle,2016,,17,FALSE,FALSE,FALSE,TRUE
2716,A Brief History,2016,,17,FALSE,FALSE,FALSE,TRUE
2717,GMA Day,2018,,17,FALSE,FALSE,FALSE,TRUE
2718,Tinder Takeover,2016,,17,FALSE,FALSE,FALSE,TRUE
2719,48 Hours with Kygo,2019,,17,FALSE,FALSE,FALSE,TRUE
2720,Sad Hot Girls,2017,,17,FALSE,FALSE,FALSE,TRUE
2721,pocket.watch HobbyKidsTV mishmash,2018,,16,FALSE,FALSE,FALSE,TRUE
2722,Scott Peterson: An American Murder Mystery,2017,,16,FALSE,FALSE,FALSE,TRUE
2723,Style Evolution,2018,,15,FALSE,FALSE,FALSE,TRUE
2724,Almost Impossible,2017,,15,FALSE,FALSE,FALSE,TRUE
2725,pocket.watch EvanTubeHD mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2726,Modern Baby,2019,,15,FALSE,FALSE,FALSE,TRUE
2727,Going Si-ral,2016,,15,FALSE,FALSE,FALSE,TRUE
2728,Dessert Games,2017,,15,FALSE,FALSE,FALSE,TRUE
2729,Savage Kingdom,2016,,15,FALSE,FALSE,FALSE,TRUE
2730,pocket.watch Ryan Toys Review Ultimate mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2731,Drag Me,2020,,15,FALSE,FALSE,FALSE,TRUE
2732,Fear Box,2018,,15,FALSE,FALSE,FALSE,TRUE
2733,pocket.watch JillianTubeHD Ultimate mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2734,Trials of the Wild,2018,,13,FALSE,FALSE,FALSE,TRUE
2735,Andy Explores,2019,,13,FALSE,FALSE,FALSE,TRUE
2736,Rosaline,2016,,13,FALSE,FALSE,FALSE,TRUE
2737,Finding the Next,2016,,13,FALSE,FALSE,FALSE,TRUE
2738,Truth and Lies: Watergate,2017,,13,FALSE,FALSE,FALSE,TRUE
2739,WildWoods,2017,,13,FALSE,FALSE,FALSE,TRUE
2740,TRANsitioning,2017,,13,FALSE,FALSE,FALSE,TRUE
2741,Wilderness Vet,2016,,13,FALSE,FALSE,FALSE,TRUE
2742,A Murder on Orchard Street,2017,,13,FALSE,FALSE,FALSE,TRUE
2743,ESL: Defining Moments,2017,,13,FALSE,FALSE,FALSE,TRUE
2744,The Big Vote,2018,,13,FALSE,FALSE,FALSE,TRUE
2745,Blissful Thinking,2017,,13,FALSE,FALSE,FALSE,TRUE
2746,pocket.watch CaptainSparklez mishmash,2018,,13,FALSE,FALSE,FALSE,TRUE
2747,Around The Way,2019,,13,FALSE,FALSE,FALSE,TRUE
2748,Bondi Harvest,2018,,13,FALSE,FALSE,FALSE,TRUE
2749,Health + Happiness with Mayo Clinic,2018,,13,FALSE,FALSE,FALSE,TRUE
2750,On This Day in Black History Month,2019,,13,FALSE,FALSE,FALSE,TRUE
2751,Ayesha's Home Kitchen,2017,,13,FALSE,FALSE,FALSE,TRUE
2752,ESL Bootcamp: Immortals,2017,,13,FALSE,FALSE,FALSE,TRUE
2753,Legendary Catch,2019,,13,FALSE,FALSE,FALSE,TRUE
2754,BBQuest,2018,,13,FALSE,FALSE,FALSE,TRUE
2755,Fantasy Forecast,2016,,13,FALSE,FALSE,FALSE,TRUE
2756,The Champion Within,2017,,10,FALSE,FALSE,FALSE,TRUE
2757,24 Hours With,2018,,10,FALSE,FALSE,FALSE,TRUE
2758,Strait Talk with Matt &amp; LZ,2016,,10,FALSE,FALSE,FALSE,TRUE
2759,Technique Critique,2016,,10,FALSE,FALSE,FALSE,TRUE
2760,Derek Does Stuff with a Friend,2016,,10,FALSE,FALSE,FALSE,TRUE
2761,Caption Contest,2017,,10,FALSE,FALSE,FALSE,TRUE
2762,Heart of a Champion,2016,,10,FALSE,FALSE,FALSE,TRUE
2763,Revolt,2017,,10,FALSE,FALSE,FALSE,TRUE
2764,Triumph,2016,,10,FALSE,FALSE,FALSE,TRUE
2765,Twitter Tech Support,2017,,10,FALSE,FALSE,FALSE,TRUE
2766,ABC News | Features,2016,,10,FALSE,FALSE,FALSE,TRUE
2767,On Stage,2017,,10,FALSE,FALSE,FALSE,TRUE
2768,The Adventures of Dr. Buckeye Bottoms,2017,,10,FALSE,FALSE,FALSE,TRUE
2769,Time for Bed with Punam Patel,2017,,10,FALSE,FALSE,FALSE,TRUE
2770,A Woman's Job,2017,,10,FALSE,FALSE,FALSE,TRUE
2771,Get Sweaty,2016,,10,FALSE,FALSE,FALSE,TRUE
2772,Obsessed (WIRED),2017,,10,FALSE,FALSE,FALSE,TRUE
2773,ESL: Replay,2017,,,FALSE,FALSE,FALSE,TRUE
2774,Newsy,2016,,,FALSE,FALSE,FALSE,TRUE
2775,ESL: Player vs Player,2017,,,FALSE,FALSE,FALSE,TRUE
2776,"Stop, Breathe &amp; Think Kids: Mindful Games",2017,,,FALSE,FALSE,FALSE,TRUE
2777,Bioterrorism: The Truth,2016,,,FALSE,FALSE,FALSE,TRUE
2778,Epic Conversations,2016,,,FALSE,FALSE,FALSE,TRUE
2779,Sophie La Girafe,2017,,,FALSE,FALSE,FALSE,TRUE
2780,5 Levels,2017,,,FALSE,FALSE,FALSE,TRUE
2781,ABC News | Garage Geniuses,2016,,,FALSE,FALSE,FALSE,TRUE
2782,Jeremiah Bullfrog Forks It,2017,,,FALSE,FALSE,FALSE,TRUE
2783,Mujeres Rompiendo el Silencio,2017,,,FALSE,FALSE,FALSE,TRUE
2784,Real Estate with Rosanna,2017,,,FALSE,FALSE,FALSE,TRUE
2785,Lost in the Supermarket,2016,,,FALSE,FALSE,FALSE,TRUE
2786,Untamed with Filipe DeAndrade,2017,,,FALSE,FALSE,FALSE,TRUE
2787,Chief Kim,2017,,,FALSE,FALSE,FALSE,TRUE
2788,Secret Talent Theatre,2016,,,FALSE,FALSE,FALSE,TRUE
2789,The Mandalorian,2019,8.8,94,FALSE,FALSE,TRUE,FALSE
2790,WandaVision,2021,8.1,93,FALSE,FALSE,TRUE,FALSE
2791,The Falcon and the Winter Soldier,2021,8.3,79,FALSE,FALSE,TRUE,FALSE
2792,One Strange Rock,2018,8.8,75,FALSE,FALSE,TRUE,FALSE
2793,DuckTales,2017,8.3,74,FALSE,FALSE,TRUE,FALSE
2794,The Owl House,2020,8,74,FALSE,FALSE,TRUE,FALSE
2795,Disney Gallery / Star Wars: The Mandalorian,2020,8.5,71,FALSE,FALSE,TRUE,FALSE
2796,Bluey,2018,9.7,70,FALSE,FALSE,TRUE,FALSE
2797,The Imagineering Story,2019,9,70,FALSE,FALSE,TRUE,FALSE
2798,Marvel Studios: Legends,2021,6.4,68,FALSE,FALSE,TRUE,FALSE
2799,Marvel Studios: Assembled,2021,8.2,67,FALSE,FALSE,TRUE,FALSE
2800,Secrets of Sulphur Springs,2021,7.5,66,FALSE,FALSE,TRUE,FALSE
2801,High School Musical: The Musical: The Series,2019,7.4,65,FALSE,FALSE,TRUE,FALSE
2802,The Right Stuff,2020,6.7,65,FALSE,FALSE,TRUE,FALSE
2803,Amphibia,2019,7.9,65,FALSE,FALSE,TRUE,FALSE
2804,The World According to Jeff Goldblum,2019,7.8,65,FALSE,FALSE,TRUE,FALSE
2805,Gordon Ramsay: Uncharted,2019,7.9,64,FALSE,FALSE,TRUE,FALSE
2806,I am Luna,2016,6.7,64,FALSE,FALSE,TRUE,FALSE
2807,Star Wars Resistance,2018,5,63,FALSE,FALSE,TRUE,FALSE
2808,Marvel's Inhumans,2017,5,61,FALSE,FALSE,TRUE,FALSE
2809,Raven's Home,2017,7.4,60,FALSE,FALSE,TRUE,FALSE
2810,Cosmos: Possible Worlds,2020,9.2,59,FALSE,FALSE,TRUE,FALSE
2811,Big Hero 6 The Series,2017,7.2,59,FALSE,FALSE,TRUE,FALSE
2812,Andi Mack,2017,7.3,59,FALSE,FALSE,TRUE,FALSE
2813,Rapunzel's Tangled Adventure,2017,7.7,59,FALSE,FALSE,TRUE,FALSE
2814,Pixar Popcorn,2021,6.7,58,FALSE,FALSE,TRUE,FALSE
2815,Encore!,2019,7.6,58,FALSE,FALSE,TRUE,FALSE
2816,Milo Murphy's Law,2016,7.6,58,FALSE,FALSE,TRUE,FALSE
2817,Diary of a Future President,2020,5.9,57,FALSE,FALSE,TRUE,FALSE
2818,Big City Greens,2018,7.2,57,FALSE,FALSE,TRUE,FALSE
2819,Marvel's Spider-Man,2017,6.1,56,FALSE,FALSE,TRUE,FALSE
2820,Prop Culture,2020,8.2,55,FALSE,FALSE,TRUE,FALSE
2821,Muppets Now,2020,6,55,FALSE,FALSE,TRUE,FALSE
2822,MECH-X4,2016,6.2,54,FALSE,FALSE,TRUE,FALSE
2823,Elena of Avalor,2016,6.4,54,FALSE,FALSE,TRUE,FALSE
2824,Puppy Dog Pals,2017,7.1,54,FALSE,FALSE,TRUE,FALSE
2825,Lab Rats: Elite Force,2016,6.5,54,FALSE,FALSE,TRUE,FALSE
2826,Vampirina,2017,6.7,54,FALSE,FALSE,TRUE,FALSE
2827,Into the Unknown: Making Frozen II,2020,8.5,53,FALSE,FALSE,TRUE,FALSE
2828,Earth to Ned,2020,6.7,53,FALSE,FALSE,TRUE,FALSE
2829,Muppet Babies,2018,7.1,53,FALSE,FALSE,TRUE,FALSE
2830,Hostile Planet,2019,8.3,53,FALSE,FALSE,TRUE,FALSE
2831,Inside Pixar,2020,7.3,53,FALSE,FALSE,TRUE,FALSE
2832,T.O.T.S.,2019,7.2,53,FALSE,FALSE,TRUE,FALSE
2833,Stuck in the Middle,2016,6.1,53,FALSE,FALSE,TRUE,FALSE
2834,Europe From Above,2019,8.1,52,FALSE,FALSE,TRUE,FALSE
2835,The Wonderful World of Mickey Mouse,2020,7.9,52,FALSE,FALSE,TRUE,FALSE
2836,One Day at Disney,2019,7.4,51,FALSE,FALSE,TRUE,FALSE
2837,Drain the Oceans,2018,7.7,51,FALSE,FALSE,TRUE,FALSE
2838,The Lion Guard,2016,6.5,51,FALSE,FALSE,TRUE,FALSE
2839,Marvel's 616,2020,6.4,50,FALSE,FALSE,TRUE,FALSE
2840,Pixar in Real Life,2019,6.5,50,FALSE,FALSE,TRUE,FALSE
2841,Lego Star Wars: The Freemaker Adventures,2016,7.5,50,FALSE,FALSE,TRUE,FALSE
2842,On Pointe,2020,7.6,50,FALSE,FALSE,TRUE,FALSE
2843,Marvel's Hero Project,2019,6.1,49,FALSE,FALSE,TRUE,FALSE
2844,Mickey and the Roadster Racers,2017,6.2,49,FALSE,FALSE,TRUE,FALSE
2845,Sydney to the Max,2019,6.4,49,FALSE,FALSE,TRUE,FALSE
2846,Marvel Rising: Initiation,2018,5.1,49,FALSE,FALSE,TRUE,FALSE
2847,"Heartland Docs, DVM",2020,8.9,48,FALSE,FALSE,TRUE,FALSE
